"Obj_id","fish_id","Area_km2"
250,16706,1.23369740349336
251,16999,194.48433017368
252,17055,453.761584668108
253,17056,552.349130662813
254,17057,552.34909125269
255,17058,552.349049995879
256,17059,551.586711426149
257,17060,538.986398433466
258,17061,545.083305035404
259,17062,145.217796767905
260,17063,25.533815803016
261,17122,44.2609671088626
262,17123,425.46493680561
263,17124,475.647889504115
264,17125,56.2292546166478
265,17126,0.918713742718662
266,17421,308.103366501854
267,17422,16.9574440439856
268,17476,0.150615240755445
269,17477,270.295274665307
270,17478,550.007660630279
271,17479,550.007619338117
272,17480,550.007577993047
273,17481,548.548939929413
274,17482,306.11863971242
275,17483,164.65882721327
276,17484,75.0045734510611
277,17545,43.5645707058133
278,17546,251.628488263651
279,17547,88.7053415624864
280,17548,20.7929778143106
281,17549,39.8796732924519
282,17550,0.437331177392079
283,17843,290.747861812135
284,17844,46.2572401747605
285,17899,95.0087791683962
286,17900,547.655443662039
287,17901,547.655405828348
288,17902,547.655366215037
289,17903,346.086834865596
290,17969,10.6352020139591
291,17970,0.664477727632132
292,18264,97.8872842164496
293,18265,440.405461608645
294,18266,109.053588030684
295,18321,366.254667826317
296,18322,545.292527934921
297,18323,545.292489413069
298,18324,545.292448004702
299,18325,139.996875266023
300,18390,6.76498080521635
301,18391,49.0485961774801
302,18686,240.416147604693
303,18687,141.300441735193
304,18688,49.511074506592
305,18743,5.07070848059753
306,18744,137.9875569058
307,18745,331.574867849527
308,18746,451.421725793638
309,18747,27.2833810739426
310,19108,28.9260947081527
311,19169,2.94614789926503
312,20791,65.5228980009005
313,20792,180.760612944972
314,20793,185.633826767542
315,20794,49.2042154327439
316,21213,355.793455618765
317,21214,528.458674477189
318,21215,406.580527525279
319,21216,8.53890431339457
320,21633,0.369538172147058
321,21634,9.07382570489025
322,21635,195.127378867988
323,21636,279.535325767721
324,21637,82.6860653267651
325,22054,0.114196645211814
326,22055,85.8492132968769
327,22056,71.4175711830403
328,22471,2.45593616864342
329,22472,23.5804298731883
330,22473,0.750377897538302
331,22476,55.2310152631708
332,22892,0.288473066342882
333,22893,95.9285445563979
334,22894,94.4315713948825
335,22895,19.1938619321354
336,23737,0.361871344933571
337,24164,7.24122110004894
338,24168,208.873752300357
339,24169,180.656146065091
340,24170,68.3567098010118
341,24171,148.136424344894
342,24586,2.76616249166491
343,24589,154.31747703834
344,24590,417.382565912412
345,24591,475.089207112983
346,24592,418.598594731465
347,24593,342.429210126284
348,24594,113.014445279127
349,25011,1.97219707887462
350,25012,248.573807123545
351,25013,482.648070185962
352,25014,406.717582026347
353,25015,289.026519854979
354,25016,124.439873876634
355,25434,144.43748570696
356,25435,343.957607258991
357,25436,496.017700304964
358,25437,226.802310607327
359,25441,122.840565214742
360,25442,361.302970269536
361,25443,390.689348218082
362,25444,362.879958209789
363,25445,100.095688981098
364,25837,0.030945583554928
365,25855,0.23036331424341
366,25857,112.528603209087
367,25858,309.093286228365
368,25859,90.9783733521166
369,25860,89.6545785956664
370,25861,83.609696500039
371,25862,138.61885728521
372,25863,485.183665077097
373,25864,500.980260340496
374,25865,500.980216942931
375,25866,500.817185619112
376,25867,180.883146021839
377,26249,12.8755439297862
378,26250,2.48805452073284
379,26264,0.815611638336777
380,26265,24.6036142306864
381,26266,0.969728494411655
382,26267,44.326623911705
383,26268,1.13478623455229
384,26270,0.001633571402001
385,26275,0.138112595511882
386,26276,0.618107275325488
387,26277,3.04870429773895
388,26278,0.27619892332911
389,26279,11.6476715818948
390,26280,15.0027449688326
391,26281,83.6244747194002
392,26282,75.3988245601644
393,26283,4.04946623585436
394,26284,74.3870179155142
395,26285,278.758519286
396,26286,407.801110903889
397,26287,426.993558978634
398,26288,457.340744015866
399,26289,450.199705001099
400,26290,334.7621215196
401,26291,158.689221494154
402,26292,73.2605010715217
403,26293,111.074712434813
404,26294,38.7732689946329
405,26688,133.895276633287
406,26689,75.8698754526668
407,26692,10.5413953528647
408,26693,101.472879629227
409,26694,96.6991735743672
410,26695,66.1793914007985
411,26697,85.5563703049983
412,26698,393.030981900317
413,26699,428.139312425323
414,26700,447.495363497767
415,26701,465.754886217037
416,26702,342.668059399928
417,26703,235.056380785592
418,26704,31.744322785268
419,26705,16.6773122209471
420,26706,27.6447417985375
421,26707,37.0968298429925
422,26708,38.2037347914048
423,26709,124.393821352382
424,26710,167.068737098292
425,26711,209.859912192676
426,26712,322.21581426127
427,26713,389.274302812703
428,26714,423.424268398074
429,26715,249.348949299294
430,26716,23.3413500469197
431,27110,17.3107158323139
432,27111,176.533229248731
433,27112,17.7297449721494
434,27120,296.136816588752
435,27121,387.905423533794
436,27122,438.029364235149
437,27123,133.159130272995
438,27124,160.731556312395
439,27125,153.466518139055
440,27126,265.67159788191
441,27127,336.579368367276
442,27128,236.687142757398
443,27129,302.478762640333
444,27130,79.9821062984599
445,27131,113.23966205368
446,27132,172.908234332751
447,27133,213.411771956159
448,27134,170.351875435813
449,27135,170.258587858851
450,27136,208.719676707702
451,27137,55.2436018218477
452,27534,6.12484245653849
453,27543,0.385413983327282
454,27544,2.77486457993108
455,27548,0.013766094245745
456,27551,21.9962047559396
457,27552,48.8763052283612
458,27553,160.471209930275
459,27554,204.735292015801
460,27555,134.832953488689
461,27556,51.9116280016288
462,27557,101.156926421462
463,27558,96.1027951864326
464,27559,178.147191983018
465,27560,97.6783203087094
466,27561,5.73687817420038
467,27959,3.35124802299411
468,27981,2.70108675659708
469,27982,11.4663317109509
470,27984,2.42909891969031
471,28360,4.42156087136239
472,28361,0.051830527868827
473,28381,246.269449752113
474,28382,127.347038705549
475,28383,92.9927168866369
476,28384,65.9527755547515
477,28385,0.000484298606778
478,28386,0.163808464957409
479,28405,2.28994157474764
480,28406,3.89981933614078
481,28407,4.94420275578543
482,28408,0.000920458446309
483,28409,0.014817498037233
484,28410,3.87420216396213
485,28411,1.76838869792594
486,28782,0.064992311086555
487,28787,0.065176695600328
488,28788,4.28354761438384
489,28799,0.336775237143858
490,28800,44.587911630396
491,28801,112.785500075115
492,28802,47.1000249629418
493,28803,190.229315949163
494,28804,159.698252201914
495,28805,188.856242570255
496,28806,44.2675882512377
497,28827,166.340037291496
498,28828,26.7422696633278
499,28829,5.31880039215661
500,28830,48.3260070972774
501,28831,187.671139375352
502,28832,335.650575532208
503,28833,291.068393984169
504,28834,131.751250037467
505,29210,12.3381758282736
506,29211,1.14073828576619
507,29212,25.8131698100774
508,29213,6.1951963908515
509,29217,6.92649836406448
510,29220,8.6025949563e-05
511,29249,55.8470495237239
512,29250,5.90725087509299
513,29253,21.5945901201309
514,29254,188.408347901042
515,29255,232.766285450613
516,29256,184.965919205213
517,29257,266.145720549488
518,29258,29.4136467831791
519,29635,90.0417699937408
520,29636,193.106479981604
521,29637,154.14140085024
522,29638,133.164721547665
523,29639,127.850784560322
524,29640,5.30953892060403
525,29671,86.5194082550117
526,29672,7.45492221785133
527,29676,55.02429684382
528,29677,118.963989214509
529,29678,179.751339118232
530,29679,56.1275727512102
531,29680,99.4539990573146
532,29681,47.7746483923054
533,30046,0.075364821397805
534,30062,56.8051867077967
535,30063,71.5026708868948
536,30098,55.5394566389026
537,30099,290.86418969467
538,30100,202.677157616652
539,30101,155.637678402787
540,30102,315.037580520001
541,30103,301.897518207405
542,30104,155.407428943842
543,30468,39.9101369195362
544,30469,12.380487565739
545,30484,20.0016893439888
546,30485,171.992063218633
547,30521,40.4552165239578
548,30522,274.270458769022
549,30523,277.339764095092
550,30524,202.729712357679
551,30525,290.869822281861
552,30526,341.555159809949
553,30527,72.181279790388
554,30907,183.842997883674
555,30908,93.2306413864125
556,30909,2.87360407565634
557,30944,287.828349706644
558,30945,440.881175873519
559,30946,363.646120693211
560,30947,268.312065219488
561,30948,338.499618482344
562,30949,241.6302387458
563,31329,13.389329386853
564,31330,372.474457997434
565,31331,8.03471051968221
566,31333,94.6710210759525
567,31334,216.606360237
568,31335,42.1032506330311
569,31357,47.3955767184494
570,31358,174.100665603726
571,31359,254.635443494745
572,31360,87.2352132614428
573,31363,65.7323749511177
574,31364,36.5200497212986
575,31365,4.95952588837053
576,31366,375.714844712416
577,31367,466.970320601273
578,31368,459.415012696146
579,31369,296.82745902558
580,31370,198.159672570931
581,31371,227.117242193039
582,31751,76.5553634498977
583,31752,338.154689248044
584,31753,56.0800053881293
585,31755,220.492653118143
586,31756,117.036684440739
587,31777,3.65662808023037
588,31779,243.271016684399
589,31780,464.288392858195
590,31781,463.761099947713
591,31782,121.317320017111
592,31785,283.886479247449
593,31786,452.406581353332
594,31787,352.235029782711
595,31788,407.674397202636
596,31789,464.288070273339
597,31790,464.288034287207
598,31791,464.28799909924
599,31792,416.729424911267
600,31793,84.1362211605465
601,31794,122.3523337089
602,31795,7.8039183947003
603,32153,0.256531844245209
604,32173,34.697546926903
605,32174,91.8118644290217
606,32175,3.3403026475237
607,32177,5.77443222685475
608,32179,10.5061287886674
609,32180,244.254013899025
610,32181,385.364530394937
611,32182,347.95741827068
612,32183,117.62104792394
613,32198,40.0930618631987
614,32199,214.85052746725
615,32200,354.195119456493
616,32201,461.581161844344
617,32202,423.994621386775
618,32203,219.014272139434
619,32204,9.0465596633885
620,32207,120.463285827904
621,32208,461.596715922321
622,32209,461.596681102806
623,32210,399.571031218591
624,32211,461.528470461086
625,32212,461.596575156757
626,32213,461.596542569882
627,32214,253.27662333104
628,32215,188.586718469731
629,32216,133.833311981877
630,32217,113.664197902627
631,32218,1.59611299710951
632,32219,16.0431791668699
633,32220,70.6872270211602
634,32221,112.727544780863
635,32222,42.5180429618977
636,32223,0.234558258293502
637,32577,15.0316493846221
638,32578,64.5390564369838
639,32595,346.986110084813
640,32596,166.040593781048
641,32600,4.97370276284354
642,32601,114.738460995504
643,32602,319.031972825982
644,32603,284.070182391329
645,32604,260.851957017329
646,32605,135.583489876901
647,32619,8.79755373713928
648,32620,116.679299458507
649,32621,126.773800362058
650,32622,105.382935388085
651,32623,204.546872578746
652,32624,19.5868830712148
653,32626,121.378312311306
654,32627,330.231161157296
655,32628,326.280383259007
656,32629,272.988371261834
657,32630,430.766351698959
658,32631,393.58817858636
659,32632,397.266701018262
660,32633,423.205538654662
661,32634,423.558706407732
662,32635,425.456428937171
663,32636,203.407431299341
664,32637,0.793644216123589
665,32638,32.1531815361892
666,32639,203.863029365433
667,32640,343.475038070202
668,32641,290.226675363945
669,32642,206.870087081113
670,32643,152.891281338275
671,32644,142.08247488277
672,32645,79.2623152762052
673,32647,2.52520733492332
674,32648,46.1777119057511
675,32649,41.697094511335
676,32650,6.00194616932267
677,32651,22.9544812480314
678,32652,40.3582691505281
679,32999,1.26548165247765
680,33000,1.05386582728036
681,33017,107.345236906656
682,33018,286.383645963531
683,33019,65.1271548202746
684,33020,17.6229065556248
685,33021,155.356975502263
686,33022,232.032233500484
687,33023,293.034324256755
688,33024,389.750895158622
689,33025,394.517170302664
690,33026,352.825867510522
691,33027,85.6032014810942
692,33028,43.0474266439297
693,33041,69.1646825138474
694,33042,266.778036817022
695,33043,112.768042073005
696,33044,11.7129279449643
697,33048,147.395840807632
698,33049,225.089799488505
699,33050,222.542854530247
700,33051,203.220585837935
701,33052,155.903524692016
702,33053,0.156003412378453
703,33054,105.939706450512
704,33055,456.186263530479
705,33056,456.186230266083
706,33057,456.186196581565
707,33058,456.186162912915
708,33059,377.691283216108
709,33060,188.683775324601
710,33061,23.3576898245475
711,33062,243.673222613988
712,33063,419.142179105833
713,33064,391.475813396262
714,33065,379.220855194426
715,33066,191.656972948665
716,33067,295.757576023191
717,33068,325.509488414323
718,33069,310.589247460377
719,33070,273.514897699452
720,33071,176.457616784835
721,33072,132.349033285176
722,33073,132.554166509711
723,33074,2.26826368774475
724,33086,49.9660982260111
725,33087,2.96038429708203
726,33097,0.476497284056789
727,33098,83.8940012753899
728,33421,0.115861195243987
729,33427,0.000926851230596
730,33428,1.93396366436813
731,33440,10.6523449587433
732,33441,74.3323489745152
733,33442,0.12633553425086
734,33443,14.7760648136606
735,33444,264.526338716468
736,33445,33.6341903347326
737,33446,359.190858177033
738,33447,383.505717731242
739,33448,358.574426948044
740,33449,90.7232111368449
741,33462,70.1741085022149
742,33463,253.265970023014
743,33464,415.01846181033
744,33465,181.671411775166
745,33471,50.5626964679263
746,33472,193.923989519797
747,33473,226.866763579178
748,33474,226.481293617958
749,33475,149.453432578736
750,33476,219.789236209972
751,33477,453.467475675197
752,33478,453.467441153227
753,33479,453.467408727675
754,33480,453.467374860647
755,33481,446.425954453119
756,33482,416.812813606709
757,33483,388.976588156481
758,33484,363.673954405695
759,33485,376.559963200286
760,33486,386.426437581118
761,33487,379.618014790574
762,33488,416.58378354662
763,33489,422.315884944492
764,33490,453.467051731598
765,33491,453.467021656162
766,33492,453.466989839718
767,33493,401.428176901824
768,33494,254.607726037622
769,33496,4.355869623e-06
770,33508,138.461520613067
771,33509,336.349242867159
772,33510,238.534500179685
773,33511,148.771306712087
774,33512,24.6194402614074
775,33519,1.05580770594241
776,33520,2.74905196385817
777,33521,0.155021890498787
778,33523,10.6038022310134
779,33524,109.611801449957
780,33525,66.9497952243612
781,33526,107.644941280084
782,33527,17.7881645110208
783,33844,1.37870133839622
784,33845,0.375764574810893
785,33848,0.125553914235296
786,33849,76.7247492572303
787,33850,21.0798257026039
788,33865,12.7316412327352
789,33866,339.655497671855
790,33867,306.469461691425
791,33868,360.817278550932
792,33869,450.740732135895
793,33870,226.038855436575
794,33882,3.56169707000681
795,33883,129.153499567821
796,33884,381.335512908348
797,33885,193.506132988768
798,33886,21.043020207009
799,33887,61.7434184983442
800,33896,3.9460868434656
801,33897,170.929544143268
802,33898,364.450569384593
803,33899,417.51864044299
804,33900,417.479492656986
805,33901,417.460642126561
806,33902,417.434986606596
807,33903,412.437629371092
808,33904,416.805633743922
809,33905,416.203729627728
810,33906,408.164512432629
811,33907,444.910191595371
812,33908,450.739386754297
813,33909,450.739352725315
814,33910,450.739321585476
815,33911,445.062084001904
816,33912,413.957425474187
817,33913,305.839011618716
818,33914,295.201439330476
819,33915,295.589931267844
820,33916,155.907666287015
821,33926,117.950117295578
822,33927,223.992136641342
823,33928,148.657009232144
824,33929,0.253749577267305
825,33931,85.9149459203884
826,33932,68.5393630137258
827,33933,42.1355714697982
828,33934,63.2603789196368
829,33935,49.572404683144
830,33936,142.113866238831
831,33940,27.6351391254941
832,33941,17.4988146289699
833,33943,45.5962479307073
834,33944,232.556572953478
835,33945,400.655666233018
836,33946,424.411635114714
837,33947,354.466320769583
838,33948,385.737037042081
839,33949,439.553515568546
840,33950,239.840445659737
841,33951,13.985977755199
842,33960,30.0037698800704
843,33961,34.7113220374011
844,33962,1.79289777629361
845,33963,0.112980432376646
846,34271,0.646284920871578
847,34272,2.4705451381731
848,34288,14.2756465416581
849,34289,4.28040561564317
850,34290,43.38891729957
851,34291,101.415629041118
852,34292,143.43693936553
853,34293,0.188368427031285
854,34302,22.0171072128758
855,34303,232.183717874736
856,34304,301.284220632685
857,34305,277.628373304129
858,34306,32.9282798559609
859,34307,1.99416343665119
860,34308,13.7314186354654
861,34309,4.36756480563765
862,34310,3.35063105745708
863,34311,2.2583952151718
864,34320,10.4866306285114
865,34321,173.33126150444
866,34322,332.496013344695
867,34323,411.820268243819
868,34324,413.202308134486
869,34325,425.163603775931
870,34326,441.748014197725
871,34327,448.002729111461
872,34328,448.002695533404
873,34329,448.002665157281
874,34330,448.002633042082
875,34331,448.002601402138
876,34332,448.002569130192
877,34333,381.742105165062
878,34334,130.133891457352
879,34348,196.314257721547
880,34349,141.666858109854
881,34350,42.0529085759752
882,34351,32.8162541526585
883,34355,1.01873066663442
884,34356,214.120507909998
885,34357,262.928059987924
886,34358,179.031193409578
887,34359,121.132227990779
888,34360,88.3812361815899
889,34361,187.38632348917
890,34362,373.625625150221
891,34363,272.42990218077
892,34364,75.6903625661018
893,34365,355.527172798197
894,34366,448.001603704799
895,34367,337.033383579254
896,34368,79.2772813142885
897,34369,0.249600598761131
898,34370,77.7770103731912
899,34371,389.448525664915
900,34372,448.001451706702
901,34373,395.652974783819
902,34374,279.393767519333
903,34375,166.675708968971
904,34376,59.1252666247968
905,34377,0.236695352267015
906,34381,1.87281615813093
907,34382,27.5326201274682
908,34694,34.2876333709368
909,34695,4.13635395485332
910,34706,0.065650653732833
911,34708,2.76425246823318
912,34724,133.000174546241
913,34725,26.8982444428307
914,34726,3.5825753123481
915,34727,0.124058357691332
916,34732,18.2161947044027
917,34733,74.8170856440111
918,34745,46.3317011091928
919,34746,153.152448942858
920,34747,225.390540511288
921,34748,306.706958808125
922,34749,378.506732749808
923,34750,431.156095821868
924,34751,445.25700230069
925,34752,445.256970018381
926,34753,445.2569379703
927,34754,436.012661530175
928,34755,201.512983908857
929,34756,178.745266319023
930,34757,257.795156349881
931,34758,84.2296476406565
932,34761,13.4011809828817
933,34762,39.1089096248451
934,34773,4.52933988024693
935,34774,0.932005174241393
936,34779,33.8669592410735
937,34780,359.745010125978
938,34781,396.65238710433
939,34782,151.429734799291
940,34783,192.271909951636
941,34784,238.993958673437
942,34785,251.104763612522
943,34786,347.74665457012
944,34787,188.716894546106
945,34788,137.442031991522
946,34789,53.0793594682202
947,34790,71.5632252747106
948,34791,5.94120123903936
949,34793,15.2508341026456
950,34794,205.114576929711
951,34795,226.520656226333
952,34796,165.160317153188
953,34797,238.737311446881
954,34798,432.171675878455
955,34799,419.218154657557
956,34800,398.116672930482
957,34801,336.974804954779
958,34802,200.4522729625
959,34803,94.9767823846747
960,34804,5.59465074252391
961,35116,0.49297489633706
962,35117,40.7511135912042
963,35119,49.2193209793714
964,35120,41.1814783878457
965,35121,3.13674846489204
966,35123,22.4968335018186
967,35124,6.70044160543053
968,35129,6.17507089502697
969,35130,120.639414943403
970,35131,9.00977347709123
971,35145,1.19877583208854
972,35146,124.749418831265
973,35155,12.4893049151425
974,35158,37.1178575187553
975,35159,40.6984602583312
976,35172,292.332616905183
977,35173,442.50248189005
978,35174,442.502450621097
979,35175,442.502418419919
980,35176,442.50238958428
981,35177,442.502360073914
982,35178,442.502329830469
983,35179,326.335615200071
984,35180,81.5335565477251
985,35181,0.000321597775837
986,35183,162.623696814772
987,35184,306.792373521808
988,35200,0.015652535420405
989,35201,125.916425372868
990,35202,140.166270845115
991,35203,0.858904365198191
992,35205,149.618066338963
993,35206,282.749535864553
994,35207,131.86794175978
995,35208,43.0734419076101
996,35209,128.771069175808
997,35211,0.231180279494278
998,35212,63.1447324445549
999,35213,9.23379985859676
1000,35217,211.22577788786
1001,35218,55.6392771289737
1002,35219,82.126878685885
1003,35220,59.2126728264363
1004,35221,130.499772094154
1005,35222,187.957019134645
1006,35223,160.90124156103
1007,35224,26.827543112199
1008,35234,0.137291424747661
1009,35541,9.18641068932313
1010,35542,173.695325908822
1011,35543,119.027070796491
1012,35544,159.424745186225
1013,35545,281.285154142995
1014,35546,107.088857059762
1015,35547,6.35930557697267
1016,35549,0.614376108259062
1017,35553,3.67537969290222
1018,35567,16.4807555728215
1019,35568,10.6190836097121
1020,35571,16.9688287544887
1021,35572,0.244134035613888
1022,35577,6.82655888533771
1023,35578,8.12671820684679
1024,35579,14.2448232720861
1025,35580,41.7329043033603
1026,35594,393.98474831037
1027,35595,439.739153945742
1028,35596,439.739124565567
1029,35597,439.739093274395
1030,35598,439.739063252213
1031,35599,439.739031661241
1032,35600,427.999785796786
1033,35601,94.5925534925575
1034,35602,100.479083873269
1035,35603,196.338173667865
1036,35604,253.240977530335
1037,35605,177.93545305512
1038,35606,25.7029097858277
1039,35617,5.41622479143103
1040,35622,0.118789768556319
1041,35623,71.0394553169481
1042,35624,4.44079653781655
1043,35630,0.406756694522118
1044,35631,130.937515385671
1045,35632,8.05790299562421
1046,35633,13.2604245154601
1047,35639,124.844812900753
1048,35640,63.7777600437037
1049,35641,185.511137303517
1050,35642,385.861669062248
1051,35643,354.829297507947
1052,35644,108.910043536487
1053,35655,34.1192317575599
1054,35656,336.684704768533
1055,35657,38.7803585399048
1056,35964,0.486190425216477
1057,35965,132.682550262838
1058,35966,333.622138447544
1059,35967,428.095242463596
1060,35968,328.794932152338
1061,35969,2.35663621010055
1062,35987,0.071968344930514
1063,35988,2.21826264955896
1064,35989,51.133398829771
1065,35990,0.121013666995594
1066,35993,3.12819501898486
1067,36016,386.680228424878
1068,36017,436.967070322879
1069,36018,436.967042463037
1070,36019,436.967010752476
1071,36020,436.966983495416
1072,36021,436.966952567903
1073,36022,419.553153735032
1074,36023,389.76176502399
1075,36024,405.087270755577
1076,36025,386.795196394826
1077,36026,363.478481048201
1078,36027,154.529120071622
1079,36037,3.51792253539636
1080,36038,13.3008728534879
1081,36039,15.8490023144158
1082,36052,5.11000705075264
1083,36053,371.460601501245
1084,36054,372.53530397799
1085,36055,310.519847606414
1086,36056,239.214743340936
1087,36057,173.546544564442
1088,36058,96.8667732772925
1089,36059,7.42047635472646
1090,36060,119.714714623003
1091,36061,199.459480708043
1092,36063,0.974468625073926
1093,36064,231.363566994167
1094,36065,162.332909095285
1095,36066,103.274257042539
1096,36067,7.95717741735421
1097,36072,4.23615130240442
1098,36073,11.3809955397027
1099,36075,0.605054361095375
1100,36076,183.296307857912
1101,36077,385.803629303036
1102,36078,371.584032237691
1103,36079,72.9905968978783
1104,36388,15.9127961656796
1105,36389,170.819275201571
1106,36390,298.717545640143
1107,36391,186.357926852635
